tm,branch_id,ta,wd,ws,rn_day,rn_hr1,hm,si,ta_chi,heat_demand
2022082402,B,21.6,41.3,0.6,0.0,0.0,71.5,-99.0,22.8,28
2022082403,B,21.1,54.2,0.7,0.0,0.0,75.5,-99.0,22.6,26
2022082404,B,21.0,11.3,0.5,0.0,0.0,76.7,-99.0,22.6,26
2022082405,B,20.7,30.0,0.8,0.0,0.0,75.3,-99.0,22.2,24
2022082406,B,21.4,47.5,0.3,0.0,0.0,70.5,0.0,22.4,30
2022082407,B,21.7,329.9,1.3,0.0,0.0,69.7,0.11,23.0,51
2022082408,B,23.1,326.5,1.0,0.0,0.0,66.6,0.53,24.2,63
2022082409,B,24.4,355.9,1.2,0.0,0.0,62.6,0.86,25.5,74
2022082410,B,26.0,188.5,1.8,0.0,0.0,56.1,1.47,27.1,73
2022082411,B,26.7,91.5,1.2,0.0,0.0,53.4,2.01,27.6,71
2022082412,B,27.5,89.7,1.9,0.0,0.0,50.8,2.55,28.1,73
2022082413,B,27.8,136.5,1.4,0.0,0.0,51.3,1.76,28.3,74
2022082414,B,28.1,84.4,0.8,0.0,0.0,52.1,0.82,28.1,78
2022082415,B,27.6,74.7,1.1,0.0,0.0,54.2,0.33,28.1,81
2022082416,B,28.1,131.0,2.0,0.0,0.0,52.4,0.38,28.5,82
2022082417,B,27.4,130.3,1.7,0.0,0.0,53.8,0.86,28.1,75
2022082418,B,26.7,143.4,2.5,0.0,0.0,55.2,0.46,27.5,67
2022082419,B,26.0,80.5,1.2,0.0,0.0,56.2,0.19,26.6,70
2022082420,B,25.4,126.7,1.3,0.0,0.0,59.7,0.01,25.9,82
2022082421,B,24.0,54.8,0.7,0.0,0.0,68.1,-99.0,25.0,87
2022082422,B,23.7,55.2,0.3,0.0,0.0,70.7,-99.0,24.7,85
2022082423,B,22.7,35.9,0.5,0.0,0.0,74.6,-99.0,24.3,73
2022082500,B,22.2,25.7,0.2,0.0,0.0,78.7,-99.0,24.0,63
2022082501,B,21.8,112.7,0.2,0.0,0.0,79.6,-99.0,23.5,47
2022082502,B,21.6,97.8,0.2,0.0,0.0,79.6,-99.0,23.1,30
2022082503,B,21.2,82.5,0.3,0.0,0.0,81.0,-99.0,22.9,26
2022082504,B,20.9,109.7,0.4,0.0,0.0,82.4,-99.0,22.5,27
2022082505,B,20.6,26.4,0.5,0.0,0.0,83.9,-99.0,22.7,24
2022082506,B,21.1,113.7,0.2,0.0,0.0,82.2,0.0,22.8,32
2022082507,B,21.6,103.3,0.2,0.0,0.0,78.3,0.09,23.4,70
2022082508,B,22.7,112.4,0.3,0.0,0.0,74.0,0.34,24.3,89
2022082509,B,23.3,126.0,1.0,0.0,0.0,72.1,0.31,25.0,101
2022082510,B,23.8,136.3,1.9,0.0,0.0,70.0,0.59,25.8,79
2022082511,B,24.1,241.4,1.6,0.0,0.0,70.5,0.77,26.0,83
2022082512,B,23.1,225.3,1.8,0.0,0.0,77.7,0.41,25.5,79
2022082513,B,21.9,244.2,1.1,1.0,1.0,89.3,0.39,24.7,66
2022082514,B,23.0,235.3,2.4,1.0,0.0,61.2,0.28,24.8,80
2022082515,B,23.4,243.6,1.4,1.5,0.5,61.0,0.46,24.7,76
2022082516,B,22.8,265.5,3.0,1.5,0.0,73.5,0.42,24.7,77
2022082517,B,22.7,257.4,2.0,1.5,0.0,74.6,0.23,24.7,72
2022082518,B,22.5,213.5,1.3,1.5,0.0,75.6,0.13,24.5,73
2022082519,B,22.2,241.7,1.6,1.5,0.0,74.3,0.08,24.1,71
2022082520,B,21.9,282.4,1.4,1.5,0.0,73.5,0.0,23.6,80
2022082521,B,21.7,285.3,1.6,1.5,0.0,73.0,-99.0,23.3,90
2022082522,B,21.3,331.6,0.9,1.5,0.0,76.3,-99.0,22.8,86
2022082523,B,20.8,278.6,1.7,1.5,0.0,76.7,-99.0,22.6,74
2022082600,B,20.9,273.2,0.4,1.5,0.0,76.9,-99.0,22.6,77
2022082601,B,20.4,129.9,0.2,0.0,0.0,82.4,-99.0,22.6,43
2022082602,B,20.2,122.8,0.3,0.0,0.0,85.3,-99.0,22.6,29
2022082603,B,19.6,83.7,0.3,0.0,0.0,88.1,-99.0,21.7,23
2022082604,B,19.5,120.9,0.2,0.0,0.0,87.9,-99.0,21.7,22
2022082605,B,19.5,92.0,0.5,0.0,0.0,87.4,-99.0,21.7,21
2022082606,B,19.0,51.9,0.5,0.0,0.0,90.2,0.0,21.4,34
2022082607,B,19.8,89.0,0.4,0.0,0.0,87.6,0.14,22.0,52
2022082608,B,21.9,227.7,0.1,0.0,0.0,78.5,0.69,24.1,85
2022082609,B,23.9,39.7,0.9,0.0,0.0,72.7,1.37,25.6,88
2022082610,B,24.9,316.0,1.7,0.0,0.0,64.8,1.54,26.3,75
2022082611,B,26.5,284.3,1.7,0.0,0.0,58.9,2.51,27.1,80
2022082612,B,27.7,208.4,2.4,0.0,0.0,51.6,2.59,27.7,63
2022082613,B,28.0,222.0,1.3,0.0,0.0,53.4,2.87,28.4,73
2022082614,B,27.6,230.1,3.1,0.0,0.0,54.4,1.77,28.8,74
2022082615,B,28.1,261.4,4.1,0.0,0.0,52.5,2.53,28.7,69
2022082616,B,26.8,262.2,4.5,0.0,0.0,54.9,2.27,28.0,68
2022082617,B,25.5,258.2,4.1,0.0,0.0,59.9,0.85,27.0,76
2022082618,B,25.6,268.3,4.5,0.0,0.0,62.4,0.59,26.9,68
2022082619,B,24.0,249.5,3.0,0.0,0.0,72.9,0.19,25.9,66
2022082620,B,23.8,261.7,2.8,0.0,0.0,74.4,0.0,25.6,79
2022082621,B,23.3,222.0,1.3,0.0,0.0,76.7,-99.0,24.9,73
2022082622,B,22.8,257.1,1.2,0.0,0.0,77.7,-99.0,24.8,73
2022082623,B,22.5,221.1,1.7,0.0,0.0,80.5,-99.0,24.5,59
2022082700,B,22.2,213.3,2.0,0.0,0.0,82.2,-99.0,24.5,64
2022082701,B,22.4,216.5,0.9,0.0,0.0,80.3,-99.0,24.4,36
2022082702,B,20.2,244.8,1.9,1.0,1.0,86.9,-99.0,23.4,30
2022082703,B,20.6,327.7,4.7,1.0,0.0,72.2,-99.0,22.2,28
2022082704,B,19.7,324.8,4.2,1.0,0.0,72.2,-99.0,21.1,25
2022082705,B,18.8,331.6,4.0,1.0,0.0,71.6,-99.0,20.2,27
2022082706,B,18.2,345.2,2.6,1.0,0.0,72.1,0.0,19.3,27
2022082707,B,18.5,330.0,3.5,1.0,0.0,66.7,0.21,19.5,32
2022082708,B,19.3,346.5,3.2,1.0,0.0,62.2,0.92,20.2,43
2022082709,B,21.2,337.6,1.9,1.0,0.0,53.5,1.72,21.0,52
2022082710,B,21.4,325.3,5.1,1.0,0.0,40.2,2.38,21.4,83
2022082711,B,22.4,351.3,2.2,1.0,0.0,41.0,2.98,22.1,75
2022082712,B,23.1,336.8,4.5,1.0,0.0,37.8,3.35,22.8,66
2022082713,B,24.0,315.3,4.4,1.0,0.0,38.7,3.47,23.7,67
2022082714,B,24.2,297.0,4.8,1.0,0.0,40.0,3.36,24.2,65
2022082715,B,25.1,267.4,5.1,1.0,0.0,39.2,3.03,24.6,64
2022082716,B,25.4,313.9,3.2,1.0,0.0,39.0,2.48,24.8,56
2022082717,B,24.6,307.3,4.9,1.0,0.0,41.6,1.82,24.6,57
2022082718,B,24.0,290.8,4.4,1.0,0.0,43.6,1.04,24.0,51
2022082719,B,22.8,320.9,3.1,1.0,0.0,46.6,0.32,22.9,57
2022082720,B,21.6,334.6,3.8,1.0,0.0,53.2,0.01,21.7,56
2022082721,B,20.5,20.8,1.5,1.0,0.0,59.6,-99.0,20.7,57
2022082722,B,20.1,20.6,1.4,1.0,0.0,61.3,-99.0,20.1,62
2022082723,B,18.9,64.7,0.6,1.0,0.0,68.5,-99.0,19.2,55
2022082800,B,17.8,40.3,0.5,1.0,0.0,75.4,-99.0,18.7,49
2022082801,B,18.1,26.2,1.3,0.0,0.0,71.3,-99.0,18.4,39
2022082802,B,16.6,73.9,0.5,0.0,0.0,78.7,-99.0,17.7,29
2022082803,B,15.9,70.8,0.7,0.0,0.0,81.4,-99.0,17.5,25
2022082804,B,15.6,95.4,0.3,0.0,0.0,81.8,-99.0,17.2,25
2022082805,B,15.2,29.1,1.2,0.0,0.0,81.2,-99.0,16.8,21
2022082806,B,14.9,25.9,0.6,0.0,0.0,83.0,0.0,16.4,25
2022082807,B,16.3,22.5,0.7,0.0,0.0,78.2,0.21,17.6,37
2022082808,B,18.6,36.6,0.7,0.0,0.0,69.0,0.95,20.0,43
2022082809,B,20.7,352.0,1.0,0.0,0.0,58.5,1.61,21.7,66
2022082810,B,23.0,348.6,0.5,0.0,0.0,51.1,1.81,23.1,89
2022082811,B,25.1,257.7,1.0,0.0,0.0,43.8,2.6,24.6,89
2022082812,B,25.8,112.0,1.7,0.0,0.0,36.6,3.18,25.3,91
2022082813,B,27.4,142.3,1.3,0.0,0.0,32.5,3.17,26.0,84
2022082814,B,27.6,165.8,2.3,0.0,0.0,31.1,2.73,26.6,75
2022082815,B,28.4,165.5,1.2,0.0,0.0,29.6,2.89,26.9,73
2022082816,B,28.1,81.4,1.5,0.0,0.0,29.9,2.47,27.3,73
2022082817,B,27.8,52.0,1.4,0.0,0.0,33.0,1.82,27.1,66
2022082818,B,26.8,30.3,1.7,0.0,0.0,39.2,0.87,26.0,64
2022082819,B,24.8,295.1,1.5,0.0,0.0,49.9,0.22,24.9,72
2022082820,B,23.0,350.5,0.8,0.0,0.0,58.2,0.0,23.4,76
2022082821,B,22.5,54.4,1.1,0.0,0.0,62.5,-99.0,22.9,88
2022082822,B,22.0,8.0,0.3,0.0,0.0,66.1,-99.0,22.6,97
2022082823,B,21.7,88.0,0.5,0.0,0.0,66.6,-99.0,22.5,82
2022082900,B,21.3,118.7,0.6,0.0,0.0,67.7,-99.0,22.4,59
2022082901,B,21.2,117.8,0.6,0.0,0.0,66.8,-99.0,22.3,49
2022082902,B,20.9,77.0,0.7,0.0,0.0,70.7,-99.0,22.5,35
2022082903,B,22.4,122.4,1.7,0.0,0.0,61.8,-99.0,22.8,31
2022082904,B,21.3,108.7,1.3,0.0,0.0,67.4,-99.0,22.4,32
2022082905,B,20.3,87.1,0.9,0.0,0.0,72.4,-99.0,21.7,29
2022082906,B,19.9,94.5,0.4,0.0,0.0,81.1,-99.0,21.7,39
2022082907,B,19.0,41.7,1.8,0.0,0.0,83.2,0.01,21.4,76
2022082908,B,19.4,58.4,0.8,0.5,0.5,86.9,0.09,21.4,97
2022082909,B,19.1,75.1,0.6,1.0,0.5,85.6,0.18,21.3,111
2022082910,B,19.0,70.6,1.9,1.5,0.5,85.0,0.29,21.3,98
2022082911,B,20.6,91.4,0.9,1.5,0.0,76.0,0.72,22.3,98
2022082912,B,21.0,106.2,1.0,2.0,0.5,76.0,0.64,22.6,96
2022082913,B,20.8,130.9,1.8,2.0,0.0,72.0,0.72,22.8,90
2022082914,B,21.6,93.4,1.9,2.0,0.0,68.7,0.78,23.3,93
2022082915,B,22.8,96.1,2.0,2.0,0.0,66.5,1.04,23.9,87
2022082916,B,22.2,131.7,3.1,2.0,0.0,62.8,0.57,23.5,88
2022082917,B,21.4,140.8,4.0,2.0,0.0,64.3,0.36,23.1,89
2022082918,B,22.1,115.5,1.7,2.0,0.0,57.7,0.44,22.7,86
2022082919,B,21.3,134.1,1.7,2.0,0.0,57.8,0.13,22.1,89
2022082920,B,21.0,100.6,1.5,2.0,0.0,64.5,0.0,22.0,99
2022082921,B,21.0,80.4,0.9,2.0,0.0,65.9,-99.0,22.0,104
2022082922,B,20.6,81.9,0.7,2.0,0.0,66.7,-99.0,22.1,101
2022082923,B,20.6,166.4,0.5,2.0,0.0,66.4,-99.0,21.8,90
2022083000,B,21.1,118.3,1.0,2.0,0.0,59.5,-99.0,21.9,85
2022083001,B,20.7,114.9,1.7,0.0,0.0,62.9,-99.0,21.8,40
2022083002,B,20.2,136.6,2.3,0.0,0.0,67.0,-99.0,21.8,28
2022083003,B,18.1,142.7,1.9,2.0,2.0,85.5,-99.0,20.8,21
2022083004,B,17.7,92.8,0.9,5.0,3.0,91.5,-99.0,20.4,23
2022083005,B,17.6,90.8,0.7,6.5,1.5,91.9,-99.0,20.2,19
2022083006,B,17.8,79.5,0.8,7.0,0.5,92.6,-99.0,20.3,32
2022083007,B,17.6,5.1,0.9,9.0,2.0,94.0,0.02,20.3,46
2022083008,B,17.7,8.3,1.1,12.0,3.0,94.3,0.07,20.4,79
2022083009,B,18.2,33.6,1.1,14.5,2.5,93.6,0.19,20.7,77
2022083010,B,18.4,47.5,0.8,16.0,1.5,93.1,0.29,21.0,72
2022083011,B,19.0,59.8,0.3,17.5,1.5,91.1,0.38,21.5,67
2022083012,B,18.9,359.5,1.3,18.5,1.0,92.6,0.44,21.8,62
2022083013,B,19.3,85.3,0.8,21.5,3.0,93.3,0.36,21.9,62
2022083014,B,20.4,-99.0,-99.0,-99.0,-99.0,91.6,0.36,22.5,62
2022083015,B,20.4,31.3,0.5,25.0,-99.0,89.0,0.48,22.7,64
2022083016,B,19.8,54.9,1.2,26.5,1.5,91.3,0.2,22.5,61
2022083017,B,19.7,46.4,0.9,27.5,1.0,91.1,0.15,22.3,59
2022083018,B,19.5,354.0,1.9,28.5,1.0,93.8,0.1,22.2,55
2022083019,B,19.0,12.4,1.3,29.5,1.0,94.5,0.02,21.8,59
2022083020,B,19.2,62.3,0.6,30.0,0.5,94.5,0.0,21.9,67
2022083021,B,19.2,33.3,0.8,30.0,0.0,93.6,-99.0,21.9,74
2022083022,B,19.0,1.2,1.1,30.0,0.0,94.1,-99.0,21.9,75
2022083023,B,18.9,7.1,1.3,30.0,0.0,94.1,-99.0,21.8,77
2022083100,B,18.9,1.4,1.8,30.0,0.0,93.4,-99.0,21.7,51
2022083101,B,18.9,7.0,1.2,0.0,0.0,93.2,-99.0,21.6,68
2022083102,B,18.8,356.3,1.7,0.0,0.0,93.8,-99.0,21.5,42
2022083103,B,18.7,345.7,1.4,0.0,0.0,93.3,-99.0,21.5,44
2022083104,B,18.7,14.8,1.3,0.0,0.0,93.2,-99.0,21.5,35
2022083105,B,18.7,7.5,1.5,0.0,0.0,91.7,-99.0,21.4,35
2022083106,B,18.6,7.3,1.7,0.0,0.0,91.2,-99.0,21.5,53
2022083107,B,18.8,357.5,1.6,0.0,0.0,90.1,0.03,21.6,86
2022083108,B,19.0,6.9,1.8,0.0,0.0,89.0,0.12,21.9,94
2022083109,B,20.2,5.9,1.2,0.0,0.0,85.8,0.29,22.6,108
2022083110,B,21.7,353.6,1.4,0.0,0.0,78.8,0.66,23.9,98
2022083111,B,23.5,357.8,2.5,0.0,0.0,68.8,1.6,24.8,101
2022083112,B,24.1,24.1,1.1,0.0,0.0,66.5,1.66,25.3,86
2022083113,B,23.6,346.0,2.5,0.0,0.0,69.4,0.89,25.0,99
2022083114,B,23.1,14.3,2.5,0.0,0.0,72.3,0.89,25.5,93
2022083115,B,25.3,81.7,1.0,0.0,0.0,63.8,0.61,26.1,72
2022083116,B,26.0,88.9,1.2,0.0,0.0,59.8,0.62,26.5,85
2022083117,B,25.5,72.4,1.4,0.0,0.0,59.3,1.74,26.6,94
2022083118,B,25.9,86.5,0.6,0.0,0.0,60.8,0.94,26.4,75
2022083119,B,23.6,153.2,1.2,0.0,0.0,68.3,0.27,24.8,88
2022083120,B,21.9,10.2,0.2,0.0,0.0,80.8,0.0,23.4,100
2022083121,B,21.1,19.4,0.4,0.0,0.0,85.2,-99.0,22.8,109
2022083122,B,20.6,88.1,0.3,0.0,0.0,85.3,-99.0,22.3,107
2022083123,B,20.2,87.1,0.1,0.0,0.0,87.2,-99.0,22.0,104
2022090100,B,19.9,39.6,0.4,0.0,0.0,87.1,-99.0,22.1,86
2022090101,B,19.8,93.6,0.3,0.0,0.0,88.7,-99.0,21.9,51
2022090102,B,19.2,85.1,0.2,0.0,0.0,89.9,-99.0,21.3,37
2022090103,B,18.7,10.7,0.6,0.0,0.0,92.0,-99.0,20.8,29
2022090104,B,18.5,66.9,0.2,0.0,0.0,91.6,-99.0,20.6,31
2022090105,B,18.2,75.2,0.4,0.0,0.0,92.3,-99.0,20.0,25
2022090106,B,17.9,64.2,0.3,0.0,0.0,93.3,-99.0,19.8,40
2022090107,B,18.8,59.9,0.5,0.0,0.0,91.1,0.16,20.8,66
2022090108,B,20.3,342.1,0.8,0.0,0.0,85.5,0.66,22.5,101
2022090109,B,22.6,4.6,1.4,0.0,0.0,71.5,1.38,24.3,105
2022090110,B,24.5,358.4,2.1,0.0,0.0,62.4,2.0,25.7,88
2022090111,B,25.8,21.0,2.6,0.0,0.0,59.8,2.77,26.8,86
2022090112,B,27.5,335.3,3.5,0.0,0.0,52.3,3.23,28.0,79
2022090113,B,28.3,2.0,1.8,0.0,0.0,50.1,3.32,28.7,76
2022090114,B,28.8,8.9,2.0,0.0,0.0,48.4,3.32,29.4,80
2022090115,B,29.6,349.6,2.6,0.0,0.0,42.1,2.96,30.0,80
2022090116,B,30.1,356.6,2.6,0.0,0.0,39.7,2.38,29.8,77
2022090117,B,30.1,349.1,1.9,0.0,0.0,45.3,1.67,29.5,73
2022090118,B,29.4,323.0,2.1,0.0,0.0,42.1,0.93,29.2,71
2022090119,B,27.0,7.9,1.5,0.0,0.0,49.7,0.24,26.8,73
2022090120,B,24.7,57.1,0.7,0.0,0.0,63.6,0.0,25.0,84
2022090121,B,23.1,51.0,0.9,0.0,0.0,70.5,-99.0,24.2,91
2022090122,B,22.3,87.2,0.2,0.0,0.0,75.1,-99.0,23.2,89
2022090123,B,20.9,49.1,0.6,0.0,0.0,79.2,-99.0,22.3,87
2022090200,B,20.8,58.8,0.4,0.0,0.0,77.8,-99.0,21.9,49
2022090201,B,20.0,52.8,0.5,0.0,0.0,80.2,-99.0,21.3,37
2022090202,B,19.3,52.5,0.4,0.0,0.0,80.6,-99.0,21.0,37
2022090203,B,19.0,67.1,0.3,0.0,0.0,81.3,-99.0,20.7,33
2022090204,B,19.1,66.9,0.7,0.0,0.0,79.8,-99.0,20.7,29
2022090205,B,18.8,75.4,0.3,0.0,0.0,82.6,-99.0,20.6,30
2022090206,B,18.8,100.1,0.1,0.0,0.0,83.5,-99.0,20.3,48
2022090207,B,19.4,54.4,0.2,0.0,0.0,82.6,0.12,20.9,81
2022090208,B,21.2,52.4,0.6,0.0,0.0,76.0,0.8,23.2,91
2022090209,B,25.6,78.7,1.2,0.0,0.0,52.5,1.54,25.4,103
2022090210,B,26.7,96.8,2.1,0.0,0.0,43.6,2.25,26.2,97
2022090211,B,27.8,67.3,1.4,0.0,0.0,40.3,2.86,27.2,96
2022090212,B,28.1,64.1,1.5,0.0,0.0,40.0,3.23,27.9,98
2022090213,B,29.6,79.5,1.7,0.0,0.0,36.5,3.21,28.5,96
2022090214,B,29.5,91.2,2.6,0.0,0.0,38.3,2.89,28.9,90
2022090215,B,30.6,91.0,1.8,0.0,0.0,36.0,2.61,29.5,86
2022090216,B,30.5,82.5,1.9,0.0,0.0,36.2,2.16,29.8,84
2022090217,B,30.3,104.9,1.3,0.0,0.0,37.3,1.67,29.3,82
2022090218,B,29.3,85.7,1.6,0.0,0.0,40.8,0.96,28.5,78
2022090219,B,26.8,75.8,1.6,0.0,0.0,49.3,0.21,27.0,93
2022090220,B,25.8,86.2,1.2,0.0,0.0,51.7,0.0,25.3,96
2022090221,B,24.9,78.0,1.8,0.0,0.0,53.0,-99.0,25.1,102
2022090222,B,24.4,81.0,1.7,0.0,0.0,51.8,-99.0,24.5,104
2022090223,B,23.3,67.1,2.2,0.0,0.0,54.6,-99.0,23.6,95
2022090300,B,22.3,61.4,1.4,0.0,0.0,58.2,-99.0,22.6,86
2022090301,B,21.5,43.5,1.3,0.0,0.0,60.4,-99.0,21.9,47
2022090302,B,21.0,55.0,1.2,0.0,0.0,62.4,-99.0,21.2,39
2022090303,B,20.9,58.9,1.2,0.0,0.0,62.5,-99.0,21.4,38
2022090304,B,19.9,29.4,1.4,0.0,0.0,67.6,-99.0,21.0,33
2022090305,B,18.9,342.0,1.0,0.0,0.0,74.1,-99.0,20.2,36
2022090306,B,18.3,335.9,1.0,0.0,0.0,77.2,-99.0,19.9,36
2022090307,B,18.7,359.9,1.3,0.0,0.0,75.0,0.12,20.4,41
2022090308,B,20.4,31.5,1.3,0.0,0.0,67.5,0.42,21.9,54
2022090309,B,23.0,33.0,1.6,0.0,0.0,54.5,0.84,23.7,68
2022090310,B,24.4,57.7,1.6,0.0,0.0,51.5,1.47,24.9,95
2022090311,B,25.6,92.0,1.1,0.0,0.0,48.7,1.82,25.7,93
2022090312,B,26.5,40.8,2.1,0.0,0.0,48.3,2.09,26.9,86
2022090313,B,28.4,76.8,1.8,0.0,0.0,45.3,2.51,27.9,88
2022090314,B,28.6,86.3,2.4,0.0,0.0,46.8,2.99,28.6,86
2022090315,B,28.7,80.4,2.0,0.0,0.0,46.8,2.73,28.7,84
2022090316,B,28.1,90.3,1.6,0.0,0.0,51.3,0.6,28.1,73
2022090317,B,27.0,90.9,1.7,0.0,0.0,55.6,0.46,27.5,73
2022090318,B,26.6,92.6,1.5,0.0,0.0,56.3,0.28,27.1,66
2022090319,B,26.0,87.8,1.6,0.0,0.0,56.6,0.06,26.4,73
2022090320,B,25.0,75.2,1.5,0.0,0.0,59.4,-99.0,25.6,72
2022090321,B,24.7,92.8,1.3,0.0,0.0,59.4,-99.0,25.2,72
2022090322,B,24.3,83.8,1.6,0.0,0.0,57.5,-99.0,24.8,79
2022090323,B,23.7,88.2,0.5,0.0,0.0,59.2,-99.0,24.1,70
2022090400,B,22.7,17.5,0.5,0.0,0.0,63.2,-99.0,23.3,60
2022090401,B,21.2,343.1,0.8,0.0,0.0,71.3,-99.0,22.9,41
2022090402,B,21.5,337.3,0.7,0.0,0.0,68.3,-99.0,22.8,31
2022090403,B,21.5,20.8,0.5,0.0,0.0,69.7,-99.0,22.9,26
2022090404,B,20.5,332.8,0.5,0.0,0.0,74.7,-99.0,22.6,26
2022090405,B,21.2,360.0,0.0,0.0,0.0,74.1,-99.0,22.7,23
2022090406,B,21.2,341.3,0.4,0.0,0.0,72.3,-99.0,23.0,26
2022090407,B,22.1,84.6,1.3,0.0,0.0,72.4,0.04,23.6,39
2022090408,B,22.9,130.2,3.0,0.0,0.0,66.6,0.17,24.1,43
2022090409,B,22.8,108.8,3.2,0.0,0.0,69.6,0.3,24.3,65
2022090410,B,21.8,100.5,2.4,0.0,0.0,79.6,0.37,24.0,87
2022090411,B,22.5,116.7,3.5,0.5,0.5,79.4,0.4,24.7,86
2022090412,B,21.9,125.7,2.9,1.0,0.5,85.5,0.3,24.5,85
2022090413,B,21.4,123.3,3.8,5.5,4.5,91.2,0.23,24.4,81
2022090414,B,22.5,103.8,2.4,7.0,1.5,90.2,0.35,25.1,71
2022090415,B,23.6,126.1,2.2,7.0,0.0,83.3,0.46,25.9,68
2022090416,B,24.7,132.7,3.8,7.0,0.0,78.7,0.5,26.7,69
2022090417,B,24.5,136.8,3.5,7.0,0.0,80.9,0.28,26.8,66
2022090418,B,24.1,133.7,3.3,7.5,0.5,85.3,0.13,26.6,65
2022090419,B,23.3,205.5,3.4,17.0,9.5,92.8,0.01,26.2,68
2022090420,B,23.1,217.2,4.1,19.0,2.0,94.2,-99.0,26.1,72
2022090421,B,22.4,219.3,3.0,22.0,3.0,94.2,-99.0,25.6,81
2022090422,B,22.2,213.2,1.6,24.5,2.5,95.2,-99.0,25.4,81
2022090423,B,22.1,196.3,2.3,25.5,1.0,95.8,-99.0,25.3,75
2022090500,B,21.9,224.6,2.1,27.0,1.5,96.0,-99.0,25.0,63
2022090501,B,21.4,288.1,1.3,1.0,1.0,95.5,-99.0,24.6,51
2022090502,B,20.8,316.5,1.4,3.5,2.5,95.1,-99.0,23.9,46
2022090503,B,20.7,2.2,0.7,4.0,0.5,94.5,-99.0,23.5,35
2022090504,B,20.4,39.1,1.4,4.0,0.0,94.5,-99.0,23.2,35
2022090505,B,20.2,315.4,1.1,4.5,0.5,93.5,-99.0,22.8,37
2022090506,B,19.8,358.3,1.4,5.0,0.5,93.2,-99.0,22.4,45
2022090507,B,19.5,357.0,1.7,5.5,0.5,93.7,0.01,22.2,93
2022090508,B,19.3,18.6,2.9,6.5,1.0,93.1,0.05,22.0,127
2022090509,B,18.9,18.5,2.9,9.0,2.5,89.3,0.11,21.4,116
2022090510,B,18.7,27.4,1.4,12.0,3.0,89.1,0.2,21.0,90
2022090511,B,18.3,17.7,1.2,17.5,5.5,91.2,0.13,21.0,92
2022090512,B,18.2,27.8,1.6,26.0,8.5,92.7,0.2,20.9,83
2022090513,B,18.0,1.8,2.6,35.0,9.0,94.0,0.22,20.8,77
2022090514,B,18.4,20.3,3.1,40.5,5.5,92.1,0.18,21.0,88
2022090515,B,18.4,28.2,3.0,45.5,5.0,88.0,0.2,20.9,79
2022090516,B,18.3,44.4,2.5,50.5,5.0,87.8,0.15,20.7,87
2022090517,B,18.2,21.7,3.3,56.0,5.5,86.8,0.1,20.6,72
2022090518,B,18.0,13.8,4.7,59.5,3.5,87.4,0.05,20.4,87
2022090519,B,17.8,14.9,3.9,63.5,4.0,88.4,0.01,20.3,87
2022090520,B,17.8,15.3,4.2,66.5,3.0,87.1,-99.0,20.2,116
2022090521,B,17.8,33.7,4.2,73.0,6.5,86.3,-99.0,20.3,116
2022090522,B,18.0,26.6,5.4,84.0,11.0,88.0,-99.0,20.4,122
2022090523,B,17.9,28.3,4.4,93.5,9.5,89.2,-99.0,20.2,108
2022090600,B,17.7,49.7,4.0,104.0,10.5,87.9,-99.0,20.1,80
2022090601,B,17.7,51.6,4.3,7.5,7.5,86.4,-99.0,20.0,54
2022090602,B,17.3,24.3,2.1,12.0,4.5,88.3,-99.0,19.8,37
2022090603,B,17.0,30.4,2.9,18.0,6.0,90.8,-99.0,19.6,35
2022090604,B,17.1,21.0,3.2,21.5,3.5,90.6,-99.0,19.6,31
2022090605,B,17.4,67.7,2.6,23.5,2.0,91.5,-99.0,19.7,30
2022090606,B,16.8,334.7,3.3,24.0,0.5,92.6,-99.0,19.6,45
2022090607,B,16.8,5.4,3.4,24.5,0.5,92.8,0.03,19.5,72
2022090608,B,17.0,328.6,4.9,24.5,0.0,90.9,0.2,19.7,104
2022090609,B,18.0,345.5,3.1,24.5,0.0,87.4,0.42,20.6,99
2022090610,B,21.4,348.9,3.2,24.5,0.0,72.6,1.82,22.8,76
2022090611,B,22.4,314.2,5.5,24.5,0.0,66.5,2.53,24.1,69
2022090612,B,24.0,304.7,5.1,24.5,0.0,57.0,2.9,25.2,70
2022090613,B,25.1,312.8,6.1,24.5,0.0,55.7,2.66,26.0,68
2022090614,B,25.5,268.1,5.9,24.5,0.0,50.7,2.68,26.2,71
2022090615,B,26.4,297.2,6.0,24.5,0.0,42.0,2.7,26.6,66
2022090616,B,26.4,298.9,6.0,24.5,0.0,35.6,2.22,26.3,62
2022090617,B,26.0,270.8,5.6,24.5,0.0,38.1,1.6,25.9,68
2022090618,B,25.1,259.5,3.5,24.5,0.0,47.2,0.83,25.3,76
2022090619,B,22.9,231.4,2.5,24.5,0.0,62.4,0.17,24.0,73
2022090620,B,21.0,196.2,2.1,24.5,0.0,76.0,-99.0,22.5,84
2022090621,B,20.8,234.8,0.8,24.5,0.0,72.1,-99.0,21.9,92
2022090622,B,20.6,206.5,0.3,24.5,0.0,75.2,-99.0,21.3,90
2022090623,B,19.9,172.9,0.5,24.5,0.0,79.9,-99.0,21.1,88
2022090700,B,18.8,69.8,1.0,24.5,0.0,84.9,-99.0,20.6,60
2022090701,B,18.3,62.1,0.4,0.0,0.0,86.6,-99.0,20.3,68
